s.index,Longitude,Latitude,utmx,utmy,Year,Month,Day,xmaxtemp,xwdsp,xrh
87,-78.8444444444444,42,181586.792,4656929.88,2006,7,26,29.4892113890979,6.99692267549594,3.54589163689043
87,-78.8444444444444,42,181586.792,4656929.88,2006,7,27,28.7596098543172,7.43157127922154,4.17379477162464
87,-78.8444444444444,42,181586.792,4656929.88,2006,7,28,27.4017293952551,7.68748764783412,4.73456787558229
87,-78.8444444444444,42,181586.792,4656929.88,2006,7,29,29.2643764833139,6.97379840201191,4.09697702730711
87,-78.8444444444444,42,181586.792,4656929.88,2006,7,30,29.1931196392617,4.83025605293728,4.22437996622642
87,-78.8444444444444,42,181586.792,4656929.88,2006,7,31,30.5721365780154,5.96497636650417,4.04673775566825
87,-78.8444444444444,42,181586.792,4656929.88,2006,7,1,32.4178966026682,7.78620105255877,3.93090237558928
87,-78.8444444444444,42,181586.792,4656929.88,2006,7,2,32.8974058809612,8.73632078576859,3.71360614590218
87,-78.8444444444444,42,181586.792,4656929.88,2006,7,3,31.109529483538,7.63902822221153,3.95496315839344
87,-78.8444444444444,42,181586.792,4656929.88,2006,7,4,28.2860809109541,7.59363171760134,3.83806329457951
87,-78.8444444444444,42,181586.792,4656929.88,2006,7,5,27.3402686720433,3.83884414571109,3.32550660713152
87,-78.8444444444444,42,181586.792,4656929.88,2006,7,6,29.0034742321838,5.86749091323076,3.111086009425
87,-78.8444444444444,42,181586.792,4656929.88,2006,7,7,28.7495548714104,6.64475773139049,3.95390449907277
87,-78.8444444444444,42,181586.792,4656929.88,2006,7,8,25.9037324024054,6.34218742492534,3.54316293421062
87,-78.8444444444444,42,181586.792,4656929.88,2006,7,9,26.2554628537691,3.6950678535462,2.6228682465132
87,-78.8444444444444,42,181586.792,4656929.88,2006,7,10,26.8676861249347,4.1156336417471,3.18885310735187
87,-78.8444444444444,42,181586.792,4656929.88,2006,7,11,24.7769332099336,7.04036928494227,3.32996566223937
87,-78.8444444444444,42,181586.792,4656929.88,2006,7,12,23.7226510751262,4.38309302006159,2.81617964585815
87,-78.8444444444444,42,181586.792,4656929.88,2006,7,13,25.1727729181199,3.49662400346012,2.71126312625684
87,-78.8444444444444,42,181586.792,4656929.88,2006,7,14,28.1806032081496,6.28002856204434,2.89507824008094
87,-78.8444444444444,42,181586.792,4656929.88,2006,7,15,26.307654239441,7.07992623248581,3.85704270819232
87,-78.8444444444444,42,181586.792,4656929.88,2006,7,16,25.8172659297619,3.5737057125272,3.30642822137186
87,-78.8444444444444,42,181586.792,4656929.88,2006,7,17,27.2470994888037,4.01723322446931,3.12057113778568
87,-78.8444444444444,42,181586.792,4656929.88,2006,7,18,27.8937094081756,5.12692291665336,3.55672928763479
87,-78.8444444444444,42,181586.792,4656929.88,2006,7,19,25.99751456699,4.56387044007524,4.74040301940047
87,-78.8444444444444,42,181586.792,4656929.88,2006,7,20,24.5508641214935,8.85975906063498,5.0304992612338
87,-78.8444444444444,42,181586.792,4656929.88,2006,7,21,24.9624512099533,5.69023238474121,3.68237558356112
87,-78.8444444444444,42,181586.792,4656929.88,2006,7,22,26.4057805488991,4.94075904672928,3.39786199294678
87,-78.8444444444444,42,181586.792,4656929.88,2006,7,23,25.9545958862638,3.1389993269761,3.28228587624798
87,-78.8444444444444,42,181586.792,4656929.88,2006,7,24,24.8472500001579,3.73585418420683,3.89500352255605
87,-78.8444444444444,42,181586.792,4656929.88,2006,7,25,24.6250222118417,3.68872787395264,4.72843588983455
87,-78.8444444444444,42,181586.792,4656929.88,2006,7,26,24.2536381366373,6.50624163202153,5.15180958172516
87,-78.8444444444444,42,181586.792,4656929.88,2006,7,27,24.1153670066991,7.02036991507636,5.59382632867369
87,-78.8444444444444,42,181586.792,4656929.88,2006,7,28,24.0627404582185,3.69385542422527,5.66406072254466
87,-78.8444444444444,42,181586.792,4656929.88,2006,7,29,21.7108960806147,7.10199302661309,5.96252923522667
87,-78.8444444444444,42,181586.792,4656929.88,2006,7,30,21.9763745977965,6.85693162610639,5.0936077275392
87,-78.8444444444444,42,181586.792,4656929.88,2006,7,31,21.3428459818772,7.41186156374043,3.89096688884493
88,-78.8444444444444,41.4666666666667,178937.391,4597701.942,2006,8,1,27.7444202537949,6.85793875654341,2.90607912458385
88,-78.8444444444444,41.4666666666667,178937.391,4597701.942,2006,8,2,28.3292817360796,10.8360091417677,3.71116507576252
88,-78.8444444444444,41.4666666666667,178937.391,4597701.942,2006,8,3,28.2456455393838,6.55814176372635,4.1894790055697
88,-78.8444444444444,41.4666666666667,178937.391,4597701.942,2006,8,4,26.4753442358791,7.40654909478035,4.69864965457827
88,-78.8444444444444,41.4666666666667,178937.391,4597701.942,2006,8,5,24.6978829153046,5.82109095291078,3.80226105402321
88,-78.8444444444444,41.4666666666667,178937.391,4597701.942,2006,8,6,22.6507445258979,5.87758698344754,3.81497015644711
88,-78.8444444444444,41.4666666666667,178937.391,4597701.942,2006,8,7,24.8135975831995,3.85084796697109,3.33938419293574
88,-78.8444444444444,41.4666666666667,178937.391,4597701.942,2006,8,8,25.7190813198767,3.57956531594066,3.33183561296586
88,-78.8444444444444,41.4666666666667,178937.391,4597701.942,2006,8,9,26.4883362652068,6.07464922369382,3.43025935129738
88,-78.8444444444444,41.4666666666667,178937.391,4597701.942,2006,8,10,25.4029630039395,8.07044084740241,4.21425420659878
88,-78.8444444444444,41.4666666666667,178937.391,4597701.942,2006,8,11,29.0225978895218,5.21970314245052,3.46004162876345
88,-78.8444444444444,41.4666666666667,178937.391,4597701.942,2006,8,12,27.3680332235437,8.16276549749897,4.94855984641626
88,-78.8444444444444,41.4666666666667,178937.391,4597701.942,2006,8,13,28.0724865187312,5.73854761257731,4.11553253127822
88,-78.8444444444444,41.4666666666667,178937.391,4597701.942,2006,8,14,29.6808984138774,3.36598909400977,3.51749034834305
88,-78.8444444444444,41.4666666666667,178937.391,4597701.942,2006,8,15,29.2384739312855,6.89097315803971,3.99638359882374
88,-78.8444444444444,41.4666666666667,178937.391,4597701.942,2006,8,16,31.961476430348,5.69884515057834,2.97363183565928
88,-78.8444444444444,41.4666666666667,178937.391,4597701.942,2006,8,17,32.2606948961692,7.25420853625836,3.16923588394623
88,-78.8444444444444,41.4666666666667,178937.391,4597701.942,2006,8,18,30.9042770348296,6.16195369907845,3.3064259357883
88,-78.8444444444444,41.4666666666667,178937.391,4597701.942,2006,8,19,29.898638431138,4.57983776739568,3.29641453497414
88,-78.8444444444444,41.4666666666667,178937.391,4597701.942,2006,8,20,29.4686190552469,5.83622569737686,3.80490976789148
88,-78.8444444444444,41.4666666666667,178937.391,4597701.942,2006,8,21,29.6389418574727,4.79909172687326,3.99729012478356
88,-78.8444444444444,41.4666666666667,178937.391,4597701.942,2006,8,22,25.7360265844365,5.79839061648453,4.90268582528317
88,-78.8444444444444,41.4666666666667,178937.391,4597701.942,2006,8,23,24.6249801349994,4.45887577589117,4.1965270173359
88,-78.8444444444444,41.4666666666667,178937.391,4597701.942,2006,8,24,27.290954185881,5.51544236597167,3.31540084593493
88,-78.8444444444444,41.4666666666667,178937.391,4597701.942,2006,8,25,28.2447604306973,7.34639259622555,3.59906582823138
88,-78.8444444444444,41.4666666666667,178937.391,4597701.942,2006,8,26,29.5477034963623,6.97827992102905,3.55149684027717
88,-78.8444444444444,41.4666666666667,178937.391,4597701.942,2006,8,27,28.7908370186518,7.47202722969659,4.21339508465563
88,-78.8444444444444,41.4666666666667,178937.391,4597701.942,2006,8,28,28.0235475394166,8.07218232189056,4.56395683937749
88,-78.8444444444444,41.4666666666667,178937.391,4597701.942,2006,8,29,29.7039739410394,6.92835341743933,3.9257760202485
88,-78.8444444444444,41.4666666666667,178937.391,4597701.942,2006,8,30,30.1297230049394,5.04408773518889,4.14480659781438
88,-78.8444444444444,41.4666666666667,178937.391,4597701.942,2006,8,31,31.1564046674229,5.92424862188842,4.01952011840806
88,-78.8444444444444,41.4666666666667,178937.391,4597701.942,2006,8,1,32.618732036212,7.55543732577682,3.86643106861556
88,-78.8444444444444,41.4666666666667,178937.391,4597701.942,2006,8,2,33.5342242960639,8.61883499293059,3.56532160209234
88,-78.8444444444444,41.4666666666667,178937.391,4597701.942,2006,8,3,32.2066338142094,7.82726119021552,3.79164907724417
88,-78.8444444444444,41.4666666666667,178937.391,4597701.942,2006,8,4,28.7513844706578,7.81420358779475,3.79280464859459
88,-78.8444444444444,41.4666666666667,178937.391,4597701.942,2006,8,5,28.1133358074226,3.82031887266085,3.25550648262512
88,-78.8444444444444,41.4666666666667,178937.391,4597701.942,2006,8,6,29.3475453888922,6.18474814926612,3.11112503192809
88,-78.8444444444444,41.4666666666667,178937.391,4597701.942,2006,8,7,28.934026292008,6.53559923451094,3.97950211086558
88,-78.8444444444444,41.4666666666667,178937.391,4597701.942,2006,8,8,26.7090073335101,6.47533992653627,3.47675419808158
88,-78.8444444444444,41.4666666666667,178937.391,4597701.942,2006,8,9,26.6827937804904,3.90476550103388,2.56393482906849
88,-78.8444444444444,41.4666666666667,178937.391,4597701.942,2006,8,10,27.506804155349,4.33383897411946,3.13023317075974
88,-78.8444444444444,41.4666666666667,178937.391,4597701.942,2006,8,11,25.5605433832639,7.41105220933429,3.23444267873165
88,-78.8444444444444,41.4666666666667,178937.391,4597701.942,2006,8,12,24.3725275592924,4.45471356339021,2.70384417167991
88,-78.8444444444444,41.4666666666667,178937.391,4597701.942,2006,8,13,25.7560138472993,3.49033099143462,2.61539341426691
88,-78.8444444444444,41.4666666666667,178937.391,4597701.942,2006,8,14,28.7155445177332,6.33213701493255,2.85805865080251
88,-78.8444444444444,41.4666666666667,178937.391,4597701.942,2006,8,15,26.681445221154,7.02858712785428,3.90438467723065
88,-78.8444444444444,41.4666666666667,178937.391,4597701.942,2006,8,16,26.3424499736565,3.59244378132533,3.22439867383721
88,-78.8444444444444,41.4666666666667,178937.391,4597701.942,2006,8,17,27.5421563299388,4.30727721850119,3.12655293118547
88,-78.8444444444444,41.4666666666667,178937.391,4597701.942,2006,8,18,27.7699518703567,5.00078134535245,3.62179643370424
88,-78.8444444444444,41.4666666666667,178937.391,4597701.942,2006,8,19,26.3715841151598,4.60933105912209,4.62043977857504
88,-78.8444444444444,41.4666666666667,178937.391,4597701.942,2006,8,20,25.8271060241787,9.44955498959951,4.67764497640637
88,-78.8444444444444,41.4666666666667,178937.391,4597701.942,2006,8,21,25.8413827374991,6.077719215468,3.49913394581945
88,-78.8444444444444,41.4666666666667,178937.391,4597701.942,2006,8,22,26.8048770820034,4.74040077815672,3.29204695216537
88,-78.8444444444444,41.4666666666667,178937.391,4597701.942,2006,8,23,26.9237506426224,3.20542275646395,3.14307558359294
88,-78.8444444444444,41.4666666666667,178937.391,4597701.942,2006,8,24,25.9086545906859,3.87669842061426,3.74014131528245
88,-78.8444444444444,41.4666666666667,178937.391,4597701.942,2006,8,25,25.3428835512862,3.48369875120551,4.7671915818012
88,-78.8444444444444,41.4666666666667,178937.391,4597701.942,2006,8,26,24.3051223236082,6.68291732339315,5.41320083045218
88,-78.8444444444444,41.4666666666667,178937.391,4597701.942,2006,8,27,24.2933321526747,7.04997841773352,5.64400500284296
88,-78.8444444444444,41.4666666666667,178937.391,4597701.942,2006,8,28,24.3365905343507,3.81747831504814,5.7925588436638
88,-78.8444444444444,41.4666666666667,178937.391,4597701.942,2006,8,29,21.8588204746041,7.3386839735501,6.10088051574201
88,-78.8444444444444,41.4666666666667,178937.391,4597701.942,2006,8,30,22.4821493564688,6.99596174976492,5.18155833611286
88,-78.8444444444444,41.4666666666667,178937.391,4597701.942,2006,8,31,21.6106415390869,7.69923012879879,3.97536834194261
89,-78.8444444444444,40.9333333333333,176315.886,4538477.038,2006,7,1,28.0793616198163,6.83158764360649,2.86435596708265
89,-78.8444444444444,40.9333333333333,176315.886,4538477.038,2006,7,2,28.5193816357008,10.8311319107822,3.69164060959815
89,-78.8444444444444,40.9333333333333,176315.886,4538477.038,2006,7,3,28.6639629153701,6.68279577442887,4.2433271826104
89,-78.8444444444444,40.9333333333333,176315.886,4538477.038,2006,7,4,27.0052679889498,7.42321093817144,4.60210556456396
89,-78.8444444444444,40.9333333333333,176315.886,4538477.038,2006,7,5,25.1110035928542,5.63232848571348,3.88436738745234
89,-78.8444444444444,40.9333333333333,176315.886,4538477.038,2006,7,6,22.923808876606,5.94572469683664,3.88151087854828
89,-78.8444444444444,40.9333333333333,176315.886,4538477.038,2006,7,7,24.8706756829201,3.97565032408444,3.3234894349692
89,-78.8444444444444,40.9333333333333,176315.886,4538477.038,2006,7,8,25.6870430005713,3.56728688483088,3.40972745334961
89,-78.8444444444444,40.9333333333333,176315.886,4538477.038,2006,7,9,26.5757192198645,6.24557572424358,3.49244296100431
89,-78.8444444444444,40.9333333333333,176315.886,4538477.038,2006,7,10,25.4528991774412,8.41365744765714,4.2529444560932
89,-78.8444444444444,40.9333333333333,176315.886,4538477.038,2006,7,11,29.6796055334019,5.62557668542319,3.37797965439331
89,-78.8444444444444,40.9333333333333,176315.886,4538477.038,2006,7,12,28.1602906509334,8.52192298944998,4.85737717992083
89,-78.8444444444444,40.9333333333333,176315.886,4538477.038,2006,7,13,28.1166331994946,6.17454456268997,4.19756614767581
89,-78.8444444444444,40.9333333333333,176315.886,4538477.038,2006,7,14,29.5955663551364,3.37078412775049,3.56819388644886
89,-78.8444444444444,40.9333333333333,176315.886,4538477.038,2006,7,15,29.2980033311401,7.00807466839531,3.99125723676419
89,-78.8444444444444,40.9333333333333,176315.886,4538477.038,2006,7,16,32.244307630857,5.79305259185597,2.9042077378035
89,-78.8444444444444,40.9333333333333,176315.886,4538477.038,2006,7,17,32.6607614989927,6.95511772291639,3.07618430496716
89,-78.8444444444444,40.9333333333333,176315.886,4538477.038,2006,7,18,31.7466073956051,6.11481098854799,3.20653263924668
89,-78.8444444444444,40.9333333333333,176315.886,4538477.038,2006,7,19,30.4168411352171,5.0922735378484,3.34452596933037
89,-78.8444444444444,40.9333333333333,176315.886,4538477.038,2006,7,20,29.1585450722342,6.12024751383198,3.99135319309173
89,-78.8444444444444,40.9333333333333,176315.886,4538477.038,2006,7,21,29.9315437588401,5.04150504450364,4.01788920529221
89,-78.8444444444444,40.9333333333333,176315.886,4538477.038,2006,7,22,26.5181552051387,6.05080768734638,4.83123036903044
89,-78.8444444444444,40.9333333333333,176315.886,4538477.038,2006,7,23,24.9245990814114,4.7694161809539,4.27312030383768
89,-78.8444444444444,40.9333333333333,176315.886,4538477.038,2006,7,24,27.6229801220782,5.55695601040662,3.29956110057058
89,-78.8444444444444,40.9333333333333,176315.886,4538477.038,2006,7,25,28.366466796928,7.30421638571834,3.59856370708915
89,-78.8444444444444,40.9333333333333,176315.886,4538477.038,2006,7,26,29.6150823857162,7.06671886291032,3.55831797445778
89,-78.8444444444444,40.9333333333333,176315.886,4538477.038,2006,7,27,28.8239345470978,7.5983901604538,4.25790863378294
89,-78.8444444444444,40.9333333333333,176315.886,4538477.038,2006,7,28,28.7168829333566,8.53885625470875,4.37836859845974
89,-78.8444444444444,40.9333333333333,176315.886,4538477.038,2006,7,29,30.1502413512095,6.96716453987818,3.78289091610166
89,-78.8444444444444,40.9333333333333,176315.886,4538477.038,2006,7,30,31.0952592918825,5.24739425696928,4.071556610211
89,-78.8444444444444,40.9333333333333,176315.886,4538477.038,2006,7,31,31.7471317458769,5.93938253017066,3.99726018684272
89,-78.8444444444444,40.9333333333333,176315.886,4538477.038,2006,7,1,32.7919985105428,7.4210638827393,3.82295850852053
89,-78.8444444444444,40.9333333333333,176315.886,4538477.038,2006,7,2,34.1885835477306,8.58639301076501,3.42410735281614
89,-78.8444444444444,40.9333333333333,176315.886,4538477.038,2006,7,3,33.3309038233474,8.05303328954267,3.62727475870092
89,-78.8444444444444,40.9333333333333,176315.886,4538477.038,2006,7,4,29.2707614057971,8.07254865539423,3.74403380293365
89,-78.8444444444444,40.9333333333333,176315.886,4538477.038,2006,7,5,28.9960423201113,3.81151327696554,3.16661337277954
89,-78.8444444444444,40.9333333333333,176315.886,4538477.038,2006,7,6,29.7675090938543,6.56203038126808,3.11282869339611
89,-78.8444444444444,40.9333333333333,176315.886,4538477.038,2006,7,7,29.1409973006511,6.47098531008417,4.00321858634792
89,-78.8444444444444,40.9333333333333,176315.886,4538477.038,2006,7,8,27.5204814289925,6.63839068812609,3.39996876241361
89,-78.8444444444444,40.9333333333333,176315.886,4538477.038,2006,7,9,27.1629450582163,4.13548398669725,2.49311465305326
89,-78.8444444444444,40.9333333333333,176315.886,4538477.038,2006,7,10,28.2244745991616,4.60095232692737,3.05720628359496
89,-78.8444444444444,40.9333333333333,176315.886,4538477.038,2006,7,11,26.3833831248016,7.83583946908209,3.13280402794635
89,-78.8444444444444,40.9333333333333,176315.886,4538477.038,2006,7,12,25.0656253308716,4.51881932709902,2.58690958429507
89,-78.8444444444444,40.9333333333333,176315.886,4538477.038,2006,7,13,26.3619620028685,3.49778380817762,2.52045130097134
89,-78.8444444444444,40.9333333333333,176315.886,4538477.038,2006,7,14,29.224504605574,6.43412419312321,2.83993086266891
89,-78.8444444444444,40.9333333333333,176315.886,4538477.038,2006,7,15,27.0660708563699,7.02589256069454,3.95445808209263
89,-78.8444444444444,40.9333333333333,176315.886,4538477.038,2006,7,16,26.9046364556853,3.62391328334426,3.13770789913193
89,-78.8444444444444,40.9333333333333,176315.886,4538477.038,2006,7,17,27.8964853816691,4.63389779297081,3.12635467416579
89,-78.8444444444444,40.9333333333333,176315.886,4538477.038,2006,7,18,27.6645433501795,4.92356353371848,3.69261876298597
89,-78.8444444444444,40.9333333333333,176315.886,4538477.038,2006,7,19,26.7618101237014,4.66503352592149,4.50765614143666
89,-78.8444444444444,40.9333333333333,176315.886,4538477.038,2006,7,20,27.0906318402942,10.1119742986686,4.33548386523013
89,-78.8444444444444,40.9333333333333,176315.886,4538477.038,2006,7,21,26.7708739606979,6.50030267002758,3.30762715984592
89,-78.8444444444444,40.9333333333333,176315.886,4538477.038,2006,7,22,27.2519711385712,4.58900628773048,3.18028504006657
89,-78.8444444444444,40.9333333333333,176315.886,4538477.038,2006,7,23,28.0141420891454,3.27637810290748,2.9722214207538
89,-78.8444444444444,40.9333333333333,176315.886,4538477.038,2006,7,24,27.0179890955125,4.07680999160767,3.58420502406198
89,-78.8444444444444,40.9333333333333,176315.886,4538477.038,2006,7,25,26.0120679017762,3.3823390748814,4.84092076597793
89,-78.8444444444444,40.9333333333333,176315.886,4538477.038,2006,7,26,24.3382555174098,7.03056956539281,5.67374811555586
89,-78.8444444444444,40.9333333333333,176315.886,4538477.038,2006,7,27,24.5750547544488,7.13213806463307,5.65643063767683
89,-78.8444444444444,40.9333333333333,176315.886,4538477.038,2006,7,28,24.6603628197496,4.0272221776374,5.90899444392694
89,-78.8444444444444,40.9333333333333,176315.886,4538477.038,2006,7,29,21.9520393844391,7.681920209878,6.24374217294541
89,-78.8444444444444,40.9333333333333,176315.886,4538477.038,2006,7,30,22.9857772889276,7.17354655394689,5.26505306193723
89,-78.8444444444444,40.9333333333333,176315.886,4538477.038,2006,7,31,21.8712499066757,8.06752290311575,4.05911257805197
9,-72,40.9333333333333,752575.222,4535690.925,2006,7,1,28.073202740497,6.0256533110662,3.11819679053112
9,-72,40.9333333333333,752575.222,4535690.925,2006,7,2,29.8899156165365,8.85928227044304,3.39706616240023
9,-72,40.9333333333333,752575.222,4535690.925,2006,7,3,30.2785470470116,5.59757333789518,3.4904423502173
9,-72,40.9333333333333,752575.222,4535690.925,2006,7,4,30.5694028209973,4.32299762242373,3.75165426477848
9,-72,40.9333333333333,752575.222,4535690.925,2006,7,5,27.5993361753949,4.27798065512256,4.83823878422685
9,-72,40.9333333333333,752575.222,4535690.925,2006,7,6,25.3267225748198,3.87563358085041,4.493748032169
9,-72,40.9333333333333,752575.222,4535690.925,2006,7,7,26.9396744364919,4.55709370541082,3.25519697722114
9,-72,40.9333333333333,752575.222,4535690.925,2006,7,8,27.6258420920207,2.99124841396416,3.75429893090028
9,-72,40.9333333333333,752575.222,4535690.925,2006,7,9,28.7498108157556,5.39020038663104,3.7560853115986
9,-72,40.9333333333333,752575.222,4535690.925,2006,7,10,28.7036735799668,6.86811154718424,3.75396283202321
9,-72,40.9333333333333,752575.222,4535690.925,2006,7,11,28.6935415531123,7.59196489141434,4.42760284213695
9,-72,40.9333333333333,752575.222,4535690.925,2006,7,12,27.4280567703367,3.89601460334678,5.02292876092797
9,-72,40.9333333333333,752575.222,4535690.925,2006,7,13,28.4445330971975,8.60948369640805,4.6230971614268
9,-72,40.9333333333333,752575.222,4535690.925,2006,7,14,29.6007173486469,3.7798126027266,3.69786085981277
9,-72,40.9333333333333,752575.222,4535690.925,2006,7,15,28.0190721698757,3.49819931821723,4.2515113173589
9,-72,40.9333333333333,752575.222,4535690.925,2006,7,16,32.1385049129231,3.90247490643251,3.2954667383596
9,-72,40.9333333333333,752575.222,4535690.925,2006,7,17,34.5443846416142,2.60382251802725,2.79685795811661
9,-72,40.9333333333333,752575.222,4535690.925,2006,7,18,34.9402495206398,4.51006257409988,3.17670654089292
9,-72,40.9333333333333,752575.222,4535690.925,2006,7,19,31.8540437982364,6.30795104142566,3.43647826095608
9,-72,40.9333333333333,752575.222,4535690.925,2006,7,20,27.3668897619127,7.58353057589184,4.33992749689518
9,-72,40.9333333333333,752575.222,4535690.925,2006,7,21,29.1661431202748,6.06285049871247,4.47648738399388
9,-72,40.9333333333333,752575.222,4535690.925,2006,7,22,28.3887834300158,5.91910720276406,4.9696458015874
9,-72,40.9333333333333,752575.222,4535690.925,2006,7,23,25.3642190570206,7.28604752301257,5.33711922161571
9,-72,40.9333333333333,752575.222,4535690.925,2006,7,24,28.3403469113257,3.4042377182065,3.39807028162152
9,-72,40.9333333333333,752575.222,4535690.925,2006,7,25,28.3799789074667,6.38817545592657,4.03534864740225
9,-72,40.9333333333333,752575.222,4535690.925,2006,7,26,28.8322528353081,5.0363935776053,4.23157038304615
9,-72,40.9333333333333,752575.222,4535690.925,2006,7,27,30.0439046588855,6.83156008297723,4.27242851330172
9,-72,40.9333333333333,752575.222,4535690.925,2006,7,28,30.4336215837485,7.55030089299927,4.27063183384442
9,-72,40.9333333333333,752575.222,4535690.925,2006,7,29,32.1728561862349,6.16692853212391,3.27321153074201
9,-72,40.9333333333333,752575.222,4535690.925,2006,7,30,32.2493167521908,5.95090356651902,3.11562547894798
9,-72,40.9333333333333,752575.222,4535690.925,2006,7,31,31.6931697334744,3.18383058179723,2.87668485412392
9,-72,40.9333333333333,752575.222,4535690.925,2006,7,1,35.3515410084704,4.79044785658087,3.05964616014183
9,-72,40.9333333333333,752575.222,4535690.925,2006,7,2,36.2441581550824,5.61096683948208,3.10715060649061
9,-72,40.9333333333333,752575.222,4535690.925,2006,7,3,36.656793916034,6.51885461068365,2.92761037244037
9,-72,40.9333333333333,752575.222,4535690.925,2006,7,4,32.4137478857161,4.88069554372529,3.59714895047369
9,-72,40.9333333333333,752575.222,4535690.925,2006,7,5,31.1550384701143,4.81109502552906,2.98040496169858
9,-72,40.9333333333333,752575.222,4535690.925,2006,7,6,29.4084439461138,6.11164269629749,3.18165290711683
9,-72,40.9333333333333,752575.222,4535690.925,2006,7,7,29.9443651673708,7.07904353217415,4.03910090602655
9,-72,40.9333333333333,752575.222,4535690.925,2006,7,8,30.4157247140984,7.41666566380245,3.43644435157544
9,-72,40.9333333333333,752575.222,4535690.925,2006,7,9,28.9394538502015,4.7230647123241,2.66795065470252
9,-72,40.9333333333333,752575.222,4535690.925,2006,7,10,28.9442082251943,6.33181757765512,3.4664239497834
9,-72,40.9333333333333,752575.222,4535690.925,2006,7,11,26.6118023575077,7.54412110668864,3.01231204741267
9,-72,40.9333333333333,752575.222,4535690.925,2006,7,12,25.6345548405937,5.65262912806683,2.44446452182542
9,-72,40.9333333333333,752575.222,4535690.925,2006,7,13,26.6595054164626,4.70475710894104,2.38004123257403
9,-72,40.9333333333333,752575.222,4535690.925,2006,7,14,28.7197097753265,5.45582188943787,2.92853520862949
9,-72,40.9333333333333,752575.222,4535690.925,2006,7,15,27.9690318119496,7.41530131326596,4.24759704068671
9,-72,40.9333333333333,752575.222,4535690.925,2006,7,16,28.858637443328,4.03018972152726,3.21841398689746
9,-72,40.9333333333333,752575.222,4535690.925,2006,7,17,28.7212033060154,4.09293011251432,3.24899867296944
9,-72,40.9333333333333,752575.222,4535690.925,2006,7,18,27.6279762348009,2.78020228683732,3.66846760976017
9,-72,40.9333333333333,752575.222,4535690.925,2006,7,19,27.5935861032521,4.55711408485244,3.75272884167489
9,-72,40.9333333333333,752575.222,4535690.925,2006,7,20,31.5674908283152,7.98179855856453,3.57068325788541
9,-72,40.9333333333333,752575.222,4535690.925,2006,7,21,30.1695423436005,7.57189393216836,2.86219604576377
9,-72,40.9333333333333,752575.222,4535690.925,2006,7,22,28.6703399329468,3.58955388855915,2.78716477787602
9,-72,40.9333333333333,752575.222,4535690.925,2006,7,23,29.3025468343884,4.31508936668112,3.11595946250139
9,-72,40.9333333333333,752575.222,4535690.925,2006,7,24,26.9707826166362,3.79496643972859,3.46417597824702
9,-72,40.9333333333333,752575.222,4535690.925,2006,7,25,23.7555585981487,4.29956065021566,5.15531530343541
9,-72,40.9333333333333,752575.222,4535690.925,2006,7,26,20.8397395636977,6.57415805238076,5.63562785837221
9,-72,40.9333333333333,752575.222,4535690.925,2006,7,27,19.38950523179,6.78216782146277,5.39061301912609
9,-72,40.9333333333333,752575.222,4535690.925,2006,7,28,24.5379604054309,5.9286228458608,5.45758706738329
9,-72,40.9333333333333,752575.222,4535690.925,2006,7,29,22.9767271463398,5.61954314256399,5.59573248267505
9,-72,40.9333333333333,752575.222,4535690.925,2006,7,30,23.7437647751245,5.40573073587447,4.93950335295553
9,-72,40.9333333333333,752575.222,4535690.925,2006,7,31,22.924837068872,5.83116458491311,3.73170208690681
90,-78.8444444444444,40.4,173722.5,4479255.162,2006,8,1,28.4132986593853,6.8308280283264,2.82611206929076
90,-78.8444444444444,40.4,173722.5,4479255.162,2006,8,2,28.7012143344989,10.8649336254002,3.67734593080624
90,-78.8444444444444,40.4,173722.5,4479255.162,2006,8,3,29.0609014438527,6.84047915560175,4.30433419096617
90,-78.8444444444444,40.4,173722.5,4479255.162,2006,8,4,27.5437053913913,7.47718861388184,4.50438726573437
90,-78.8444444444444,40.4,173722.5,4479255.162,2006,8,5,25.5205433997957,5.46463606678144,3.96551886369532
90,-78.8444444444444,40.4,173722.5,4479255.162,2006,8,6,23.1982758658618,6.01830910304115,3.94964363897236
90,-78.8444444444444,40.4,173722.5,4479255.162,2006,8,7,24.9309277023938,4.09801779609263,3.3073670761924
90,-78.8444444444444,40.4,173722.5,4479255.162,2006,8,8,25.6655227447582,3.58622678618741,3.48745227821168
90,-78.8444444444444,40.4,173722.5,4479255.162,2006,8,9,26.6699336639937,6.46646945432876,3.55290512852296
90,-78.8444444444444,40.4,173722.5,4479255.162,2006,8,10,25.4766378157331,8.80978295766474,4.30659583350799
90,-78.8444444444444,40.4,173722.5,4479255.162,2006,8,11,30.3296436654169,6.03231073314639,3.29770196048421
90,-78.8444444444444,40.4,173722.5,4479255.162,2006,8,12,28.9483317565776,8.90221758924816,4.76885538250094
90,-78.8444444444444,40.4,173722.5,4479255.162,2006,8,13,28.1694310564991,6.59716416110706,4.27830481952063
90,-78.8444444444444,40.4,173722.5,4479255.162,2006,8,14,29.50388387503,3.39336683868416,3.62605208060045
90,-78.8444444444444,40.4,173722.5,4479255.162,2006,8,15,29.3512915952238,7.14009266999471,3.98927941730646
90,-78.8444444444444,40.4,173722.5,4479255.162,2006,8,16,32.509754033586,5.90521586423209,2.8418050271053
90,-78.8444444444444,40.4,173722.5,4479255.162,2006,8,17,33.037069783619,6.68403115510623,2.98790882562401
